resume_id,experience_index,company,title,location,start_date,end_date,responsibilities
db7f6eb5b9d6b781167c19c44e5aa10a,1,Yelp,"Software Engineer, Tech Lead",San Francisco,November 2017,December 2023,"[""Handled advertising subscription purchase, billing, and reporting."",""Implemented systems using Python, MySQL, Redshift, Data Warehousing, Swagger, Spark, Apache Flink, Apache Avro, Parquet, SQL, Cassandra, Jenkins, Terraform, AWS, Step Functions, Apache Kafka, Paastorm/Spolt, microservices, SOA, Tron batch job scheduler, and Yelp admin web UI."",""Managed system scoping, design, project leading/execution, implementation, and rollout."",""Integrated Stripe, chargebacks, Sift, Collibra, and Splunk."",""Led team, performed roadmapping, onboarding, scrum/agile processes, 1‑on‑1s, stakeholder management, mentoring, cross‑team collaborations, and team culture building.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,2,IPSY,Software Engineer,"San Mateo, CA",July 2015,October 2017,"[""Worked in Data Infrastructure and Backend Systems for the subscription e‑commerce platform."",""Developed using Java, Scala, Python, Hadoop, Spark, K‑Means Clustering, YARN, Airflow, Oozie, ETL, Data Pipelines, AWS, Redshift/Data Warehouse, PostgreSQL, Zeppelin notebook, SQL, Pandas, Jupyter/iPython, Databricks, and AWS Athena.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,3,Amazon,Software Development Engineer,Seattle WA,March 2014,June 2015,"[""Worked on the Auto Labor Planning System for Amazon Fulfillment Technology using Ruby and Java with AWS."",""Performed data transforms/aggregation, labor/finance reporting, and data visualization.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,4,News Corp Australia,Senior PHP Developer,Sydney,March 2013,March 2014,"[""Full‑stack web development for NewsLifeMedia magazines including gq.com.au, taste.com.au, homelife.com.au, vogue.com.au, and bodyandsoul.com.au.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,5,We Are Social Australia,Senior PHP Developer,Sydney,May 2012,November 2012,"[""Developed Facebook and Twitter applications and websites.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,6,hipages,Senior Back‑End Developer,Sydney,April 2011,December 2011,"[""Developed CMS, billing, invoicing, and backend admin systems.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,7,Hybrid Television Services (ANZ) Pty Limited,Software Engineer,Sydney,August 2009,November 2010,"[""Developed video‑on‑demand application and backend services.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,8,Object Consulting,Java Developer,Sydney,October 2007,January 2009,"[""Developed banking, insurance, and telecom systems.""]"
db7f6eb5b9d6b781167c19c44e5aa10a,9,Sentient Health,Software Engineer,Singapore,January 2006,November 2006,"[""Built healthcare inventory management system.""]"
811b463762105eb610b6c828bbe46ac6,0,Toast,Tax Onboarding Specialist I,"Boston, MA",October 2024,November 2025,"[""Extracted, manipulated, and imported payroll and demographic data from legacy payroll providers."",""Validated payroll and tax information between legacy system to Toast system."",""Researched and updated data inconsistencies between two systems."",""Setup new customers in our Tax Software to enable tax payment and filing."",""Resolve complex payroll system and tax issues."",""Completed projects with a high level of reliability and accuracy."",""Autonomously and reliably manage projects and deadlines.""]"
811b463762105eb610b6c828bbe46ac6,1,LGC Standards,Production Chemist Lead,"Manchester, NH",March 2006,October 2024,"[""Led workflow coordination and training in an aqueous lab, improving team production output and resolving operational bottlenecks to drive process improvements."",""Produced thousands of certified reference products using advanced Excel, maintaining strict accuracy standards, and consistently meeting tight production deadlines."",""Improved operational efficiency by building and maintaining weekly Excel reports tracking production trends, using data analysis to inform strategic decisions."",""Collaborated across Production Coordinator, logistics, and inventory roles during team absences, saving $20,000 by eliminating the need for external hires. Recognized as Employee of Q3 2020 for performance and contributions to team goals.""]"
b357fc31d2081129e188a71f1c9542fd,0,The Social Investment Consultancy (TSIC),Data scientist / Analyst,London,July 2024,Present,"[""Cleaned, prepared, and merged seven complex grant datasets, ensuring data consistency and accuracy across diverse funding streams."",""Developed a dynamic Tableau dashboard to analyse funding trends, focusing on Diversity, Equity, and Inclusion (DEI) population groups."",""Provided actionable insights into DEI funding allocation, enabling strategic decision-making for grant distribution and impact measurement.""]"
b357fc31d2081129e188a71f1c9542fd,1,Ikigai Data,Data Scientist,"London, England, United Kingdom",February 2023,October 2023,"[""Developed a brand-new knowledge graph-based recommendation system for the business’ personalised career recommendation web app product. Wrote and deployed Python scripts for the recommendation algo through GCP cloud functions."",""Career recommendations supported decision making for 500+ MVP users. Successful and timely deployment of MVP contributed to company's successful pre-Seed raise."",""Constructed a graph data model in Neo4j which powered the new recommendation engine of the web app. Maintained the data model through usage of complex Cypher queries for extracting, manipulating, aggregating, and integrating datasets."",""Collaborated closely within a dynamic small start-up team of four, fostering a culture of agility, adaptability, and cross-functional cooperation to rapidly achieve ambitious project goals and milestones."",""Designed and implemented a robust data ingestion pipeline to seamlessly extract, transform, and load (ETL) periodically downloaded datasets from a third‑party site into Elasticsearch."",""Utilized Natural Language Processing (NLP) techniques to develop innovative semantic solutions, enhancing the recommendation engine's capabilities and improving content personalization."",""Presented my findings and insights of data analysis investigations to clients and senior stakeholders."",""Directed a small team of interns to perform extensive data mapping work to be integrated into the graph model, for introducing a new feature to the recommendation system."",""Managed the entire R&D function, scope and processes by myself, including researching market data points and academic research to continuously improve our data, data pipelines and recommendation engine.""]"
b357fc31d2081129e188a71f1c9542fd,2,Ikigai Data,Junior Data Scientist,"London, England, United Kingdom",November 2021,February 2023,[]
b357fc31d2081129e188a71f1c9542fd,3,Pairview Consultancy,Data Scientist,"London, England, United Kingdom",August 2020,October 2021,"[""Engaged with internal and external stakeholders within and across cross‑functional teams to gather and define data analytical requirements from business problems for delivering actionable findings and insights."",""Carried out end to end data projects featuring essential frameworks including data extraction, data cleaning, data wrangling/transformation, data reduction, EDA and visualisation, feature selection, model development, model selection and evaluation and scoring/deployment."",""Developed a predictive customer churn model using SQL/Python and ML classification algorithms (such as logistic regression, decision trees, gradient boosting and naïve bayes) to predict customer churn and help business improve customer retention and profitability."",""Developed a recommendation engine using collaborative filtering (matrix factorisation) to identify products that customers are likely to be interested in for efficient upsell and cross‑sell options for the business."",""Conducted RFM behaviour analysis to segment customers based on recency, frequency and monetary value and additionally perform RFM clustering using K‑Means."",""Carried out sales performance deep dive using SQL queries Python, Excel, Power BI and Power Query for identifying drivers of performance and shift in sales across regions and channels along with supporting visualisations."",""Built dynamic and interactive BI sales performance dashboards on Power BI and Tableau to track performance of KPIs across different regions, channels, products, and demographics and to visualise key trends."",""Maintained usage of complex SQL queries for extracting, manipulating, aggregating, and integrating datasets."",""Performed a quarterly 5‑year sales performance forecast using time series analysis (SARIMAX model) to evaluate sales trend trajectory across different regions and channels."",""Presented my findings and insights to clients and senior stakeholders through concisely organised and structured presentations.""]"
b357fc31d2081129e188a71f1c9542fd,4,Sports Direct,Sales Assistant,null,October 2019,October 2021,"[""Demonstrated resilience and ability to upsell products, consistently meeting KPIs set for adding more value to sales."",""Flexible with a range of tasks for efficient customer service including till service, organising delivery stock, assisting customers/colleagues, and closing down clothing sections."",""Team‑working and constant communication with colleagues for high productivity on tasks.""]"
72707910253bf8e5c4e50b53346e875b,0,"Hakkōda, an IBM Company",Senior Data Engineer,"Reston, Virginia, United States",January 2026,Present,[]
72707910253bf8e5c4e50b53346e875b,1,Universal Service Administrative Co. (USAC),Senior Data Analyst | Data Modernization,"Washington, District of Columbia, United States",October 2024,December 2025,"[""Collaborated with C-Suite/executive leadership a cross-functional team to develop an end-to-end data pipeline for detecting fraudulent activity resulting in $10+ million being returned to the organization."",""Led a diverse group of data engineers, analysts, and business practitioners to add a reporting data layer to the existing database infrastructure."",""Supported the development and adherence to standard data governance policies."",""Developed and maintained multiple source code repositories for automating frequently generated reports."",""Mentored and trained two professional-level data analysts, acting as the point of contact in the absence of the team lead.""]"
72707910253bf8e5c4e50b53346e875b,2,Universal Service Administrative Co. (USAC),Program Analyst | Fraud Detection Data Scientist,"Washington, District of Columbia, United States",June 2023,November 2024,"[""Conducted data querying and anomaly detection methods, identifying a subset of potentially malicious companies. Successfully withheld approximately $40 million from these companies pending further investigation."",""Created a self-service portal to enable stakeholders to query extensive datasets (500+ million records) of program applications, enrollments, and claims. Utilizing Tableau, Posit Connect, Shiny, and Quarto, the portal addresses three common data requests, significantly enhancing data accessibility and reducing time constraints on the data team."",""Supported 3 initiatives to improve company-wide data infrastructure through the procurement of distributed computing software, development of internal R/Python packages, and the introduction of modern reporting tools."",""Taught data literacy to staff and leadership through 3 10–20-minute presentations on the organization’s current data capabilities as well as future directions.""]"
72707910253bf8e5c4e50b53346e875b,3,Bidscale,Associate Data Scientist | Recommendation Systems,"Arlington, Virginia, United States",June 2022,January 2023,"[""Produced two production grade recommendation models using high quality, reusable python code with an emphasis on scalability."",""Recommendation systems aimed to promote a streamlined procurement process by suggesting similar contracts to private firms aiming to conduct business with federal, state, and local governments."",""Deployed models with Databricks MLFlow for real-time inference and reported model performance metrics in live dashboards which resulted in the development of test strategies and optimizing the models."",""Models implemented one or more conventional data science frameworks for natural language processing (NLP), recommendation systems, and traditional machine learning techniques."",""Created data infrastructures for extraction, transforming, and loading (ETL) data into production models using government API's, Databricks workflows, and a Hive metastore."",""Conducted data analysis on big data (roughly one million cases) using distributed cloud computing and AWS microservices.""]"
72707910253bf8e5c4e50b53346e875b,4,Cultural and Community Psychology Lab at California State University-Sacramento,"Senior Research Assistant, Quantitative Methods","Sacramento, California, United States",August 2018,August 2021,"[""Chaired roughly 20 quantitative research projects (3-8 projects at a time) from hypothesis to dissemination with the goal of presenting at international, national, and regional conferences."",""Performed advanced statistical analysis and machine learning in R and SPSS."",""Received awards at three separate conferences for the projects' scientific merit and quality of the presentation."",""Reduced time spent on data cleaning by over 50% by initiating reusable code utilized across team members and projects."",""Conducted consultation sessions on research methods and statistics for over 10 graduate and advanced undergraduate students."",""Mentored over a dozen junior researchers to promote career growth and improve organizational satisfaction.""]"
72707910253bf8e5c4e50b53346e875b,5,Cultural and Community Psychology Lab at California State University-Sacramento,Junior Research Assistant,"Sacramento, California, United States",August 2017,August 2018,"[""Collected data from surveys and large public-use data (more than 10,000 cases)."",""Performed literature reviews, data analysis, and presentation of projects on 1-3 projects at a time under the direction of the principal and senior researchers.""]"
72707910253bf8e5c4e50b53346e875b,6,Peer and Academic Resource Center,Business Data Analyst,"Sacramento, California, United States",March 2019,June 2021,"[""Performed statistical data analysis on user behaviors and attitudes which increased understanding of product quality and customer satisfaction."",""Led regular meetings with organization leadership and stakeholders to describe the data and results to support data-driven decision-making."",""Authored weekly, quarterly, and annual reports consisting of A/B tests, data visualizations, and descriptive text."",""Identified data insights for funding and national accreditation applications to ensure the longevity of the organization."",""Maintained a single database housing more than 10 tables and included all data entering the organization to improve data analysis efficiency.""]"
7884f6398f254e60c1839b085f62c7f2,0,Kayak,"Data Scientist, Machine Learning and Optimization",United Kingdom,November 2022,Present,"[""I build predictive models that drive our in-house platform and optimize our marketing campaigns."",""By leveraging cutting-edge techniques such as natural language processing I build compelling ad creatives that engage customers."",""My ultimate goal is to deliver impactful insights and recommendations that drive customer success.""]"
7884f6398f254e60c1839b085f62c7f2,1,The Access Group,Senior Data Scientist,"London, England, United Kingdom",December 2021,October 2022,"[""I build analytical solutions and predictive models using statistics, Machine Learning and NLP that powers up and personalises advertising to improve key digital marketing metrics and KPIs for clients."",""I contributed significantly to the successful B2B Google Ads strategy!""]"
7884f6398f254e60c1839b085f62c7f2,2,The Access Group,Data Scientist,"London, England, United Kingdom",September 2020,December 2021,[]
7884f6398f254e60c1839b085f62c7f2,3,Wayhome,Data Scientist,"London, England, United Kingdom",February 2020,September 2020,"[""I analyse data relating to the real-estate market in the UK to generate insights for the business and its customers."",""To do this, I tap into large amounts of data and apply statistical / machine learning approaches with Python.""]"
7884f6398f254e60c1839b085f62c7f2,4,GSK,Principal Statistician/Data Scientist,"Ware, UK",2017,January 2020,"[""I am working in the \""Chemistry, Manufacturing and Controls\"" (CMC) team at GSK."",""I provided high-quality statistical support to scientists from different groups aiming to improve decision-making at various steps in the production of new medicine (tablets or inhalers)."",""Received five awards for my high-quality, innovative and valuable contributions to the team's and the company's success."",""Led tutorials for non-statisticians on various topics from statistics.""]"
04731548e0c32d8db2a954e26c34a4c8,0,Adzact,Data Scientist,"London Area, United Kingdom",February 2023,Present,"[""Built a prototype LLM-based “green conscience classifier” to predict companies that cared about the environment, based off text from their website."",""Managed end-to-end the production of building synthetic negative datasets and integrating it into our modelling workflow."",""Build, test and deploy ML models to improve the B2B lead generation, including data mining, data manipulation and feature engineering."",""Work in cross-functional teams and especially closely with engineering and customer success."",""Contribute to CI/CD, internal codebase and review pull requests."",""Implement enhancements to improve our ML products and MLOps workflows."",""Mentor junior members of the team.""]"
04731548e0c32d8db2a954e26c34a4c8,1,Science to Data Science,Data Scientist,null,December 2019,April 2024,[]
04731548e0c32d8db2a954e26c34a4c8,2,Science to Data Science,Data Science Fellow,"London, United Kingdom",August 2019,September 2019,[]
04731548e0c32d8db2a954e26c34a4c8,3,Civica,Data Scientist,"London, United Kingdom",August 2019,September 2019,"[""Worked in a team of four to build a machine-learning MVP that could be integrated into Civica's digital housing management system. This was part of the S2DS 2019 program, Europe's largest data science bootcamp.""]"
04731548e0c32d8db2a954e26c34a4c8,4,Albert Einstein College of Medicine,Computational Neuroscientist,Greater New York City Area,May 2015,July 2019,"[""I applied statistical and computational methods to understand how the brain encodes attention, expectation and context with regards to visual perception. Techniques include dimensionality reduction (PCA, factor analysis), statistical models (generalized linear models, correlation analyses), time-series analyses, signal processing and supervised and unsupervised learning (e.g., logistic regression, k-means clustering)."",""In this role, I implemented a novel optogenetic technique in the lab that only a handful of laboratories world-wide have had success with. This technique provided a new way of manipulating neural signals that had temporal and spatial resolution that were physiologically relevant, unlike previous technology that was present in the lab."",""This role included using experimental neuroscience techniques such as animal surgery, neurophysiology, primate optogenetics, histology and fluorescent imaging."",""I received a Fight For Sight Fellowship for this work.""]"
04731548e0c32d8db2a954e26c34a4c8,5,UNSW Australia,Research Associate,"Sydney, Australia",January 2015,April 2015,"[""I applied image processing techniques to understand the features of videos that humans deemed 'calming' and 'aesthetic'. This was a temporary role after PhD graduation, before starting a permanent position in NYC.""]"
04731548e0c32d8db2a954e26c34a4c8,6,Save Sight Institute,Research scientist,null,January 2015,April 2015,"[""I performed statistical and data analyses of subcortical and cortical neural signals to understand the neural underpinnings of colour perception. This work contributed to two presentations (Zeater et al. 2015, Pietersen et al. 2015). This was a temporary role after PhD graduation, before starting a permanent position in NYC.""]"
04731548e0c32d8db2a954e26c34a4c8,7,University of Western Sydney,Research Associate,null,November 2014,January 2015,"[""I performed statistical and data analyses from large data sets of neural signals to understand how the brain encodes and gives rise to the perception of visual motion. This work contributed to a paper we published (Solomon et al. 2016, https://www.ncbi.nlm.nih.gov/pubmed/27170655).""]"
04731548e0c32d8db2a954e26c34a4c8,8,University of Sydney,PhD candidate,null,March 2011,January 2015,"[""My thesis investigated how the brain encodes the perception of visual motion, focusing on how information from populations of brain cells were integrated and how it affected information flow. This work resulted in six published papers, three first-author papers and three mid-author papers. I analysed large datasets of neural signals and used statistical and data science techniques such as correlation analysis, generalized linear models, and support vector machines.""]"
04731548e0c32d8db2a954e26c34a4c8,9,University of Sydney,Research Computer Programmer,"Sydney, Australia",2009,2010,"[""I performed data analyses of neural signals to understand how generalised the perception of visual motion was across various primate visual systems. This work contributed to our paper Solomon et al. 2011.""]"
04731548e0c32d8db2a954e26c34a4c8,10,Imperial College London,Research summer student,"London, United Kingdom",July 2007,September 2007,"[""For a summer research project, I worked with surgeons and implemented a device which quantitatively measures recovery of shoulder surgery patients. This work resulted in a pilot study investigating how reaction times could be used to predict when patients could return to driving. This work was funded through the University Research Opportunity Programme (UROP).""]"
440a719baa12997d19e120e4eb95076e,0,Meta,Senior Data Scientist,"London Area, United Kingdom",April 2026,Present,[]
440a719baa12997d19e120e4eb95076e,1,Lyft,Data Scientist,New York City Metropolitan Area,February 2022,November 2025,[]
440a719baa12997d19e120e4eb95076e,2,Reface,Data Scientist,null,September 2021,December 2021,[]
440a719baa12997d19e120e4eb95076e,3,appflame,Data Analyst,null,May 2020,September 2021,[]
440a719baa12997d19e120e4eb95076e,4,CIVITTA,Analyst,"Kiev Region, Ukraine",October 2018,September 2019,[]
db05285b8d6c5f2b68bf8ef256bb6286,0,PayPal,Senior Data Scientist,"San Jose, CA",December 2025,January 2026,[]
db05285b8d6c5f2b68bf8ef256bb6286,1,Three UK,Lead Data Scientist,"Reading, England, United Kingdom",November 2024,January 2025,[]
db05285b8d6c5f2b68bf8ef256bb6286,2,Just Eat Takeaway.com,Senior Data Scientist,"City Of London, England, United Kingdom",May 2024,September 2024,[]
db05285b8d6c5f2b68bf8ef256bb6286,3,Zilch,Lead Data Scientist,"Victoria, London",July 2023,March 2024,[]
db05285b8d6c5f2b68bf8ef256bb6286,4,Anglo American,Senior Data Scientist,"Farringdon, London",April 2022,March 2023,[]
db05285b8d6c5f2b68bf8ef256bb6286,5,vidIQ,Senior Data Scientist,"San Francisco, CA",November 2021,February 2022,[]
db05285b8d6c5f2b68bf8ef256bb6286,6,Tesco,Senior Data Scientist,"Welwyn Garden City, England, United Kingdom",April 2021,October 2021,[]
db05285b8d6c5f2b68bf8ef256bb6286,7,Sensyne Health,Senior Machine Learning Researcher,"Oxford, England, United Kingdom",May 2020,April 2021,[]
db05285b8d6c5f2b68bf8ef256bb6286,8,EDF (UK),Senior Data Scientist,"Brighton, England, United Kingdom",January 2020,April 2020,[]
db05285b8d6c5f2b68bf8ef256bb6286,9,"AXA XL, a division of AXA",Senior Scientist,"City Of London, England, United Kingdom",May 2019,September 2019,[]
db05285b8d6c5f2b68bf8ef256bb6286,10,Publicis Groupe,Senior Data Scientist,"White City, London",2018,2019,[]
db05285b8d6c5f2b68bf8ef256bb6286,11,Accenture,Data Science Consultant,"City Of London, England, United Kingdom",2018,2018,[]
db05285b8d6c5f2b68bf8ef256bb6286,12,Sage,Data Scientist,"Shard, London",2017,2018,[]
db05285b8d6c5f2b68bf8ef256bb6286,13,babylon health,Product Analyst,"Chelsea, London",2016,2017,[]
db05285b8d6c5f2b68bf8ef256bb6286,14,Retail Insight,Product Manager,"Richmond, London",2015,2016,[]
db05285b8d6c5f2b68bf8ef256bb6286,15,NYK Group Europe Ltd,Data Analyst,"City Of London, England, United Kingdom",2012,2015,[]
c16d88801088d6991692bffff15d0dec,0,Walmart,Senior Software Engineer,"Bentonville, AR",September 2024,Present,"[""Global Time and Attendance application React Native, React, TypeScript"",""SAMS Club Automation & Agentic AI development, Python, Java Spring Boot, React, TypeScript""]"
c16d88801088d6991692bffff15d0dec,1,Idaho National Laboratory,Full Stack Engineer,null,September 2023,March 2024,[]
c16d88801088d6991692bffff15d0dec,2,"Farmer's Business Network, Inc.",Front End Engineer,"San Carlos, California, United States",June 2022,July 2023,[]
c16d88801088d6991692bffff15d0dec,3,CAPE Analytics,Sr. Software Engineer,"Mountain View, California, United States",November 2020,February 2022,"[""NodeJS, Mapbox, EmberJS, GeoJSON""]"
c16d88801088d6991692bffff15d0dec,4,Apple,Technology Lead,"Sunnyvale, California, United States",May 2020,May 2021,"[""Angular, Java""]"
c16d88801088d6991692bffff15d0dec,5,CBS Interactive,Front End / UI Developer,"San Francisco, California",February 2019,October 2019,"[""Custom web and mobile Video Player for use across CBS""]"
c16d88801088d6991692bffff15d0dec,6,Google,Principal Consultant,"Sunnyvale, California",October 2018,January 2019,"[""Internal Tool and API development using Angular and Python""]"
c16d88801088d6991692bffff15d0dec,7,Jiko,Director of Front-End Web Engineering,"Berkeley, CA",February 2018,August 2018,[]
c16d88801088d6991692bffff15d0dec,8,Visa,Software Architect,"San Francisco, CA",May 2016,February 2018,"[""Full-stack software engineering React, Angular, NodeJS Onsite via Wipro""]"
c16d88801088d6991692bffff15d0dec,9,Univision,Lead Front End,"Sunnyvale, CA",February 2016,May 2016,"[""AngularJS/NodeJS full-stack software engineering""]"
c16d88801088d6991692bffff15d0dec,10,Digital Insight,Staff Software Engineer,"1300 Seaport Blvd., 3rd Floor, Redwood City, CA",May 2015,February 2016,"[""Fullstack banking software using Angular/ExtJS/Java""]"
c16d88801088d6991692bffff15d0dec,11,PayPal,Web Software Engineer,"San Jose, CA",December 2014,March 2015,"[""Angular JS/Node real-time analytics application"",""Custom charts using D3.js and Java endpoints"",""Onsite via Akarya""]"
c16d88801088d6991692bffff15d0dec,12,Fluc,Founding Engineer,null,September 2014,December 2014,"[""JS/HTML/CSS, Haml/Ruby/Sinatra, Mongo, Grunt+Bower"",""Ported Backbone app’s Underscore templates to React for speed"",""Built admin panel components in Polymer""]"
c16d88801088d6991692bffff15d0dec,13,Google,Application Engineer,"1600 Amphitheatre Pkwy, Mountain View, CA 94043",February 2014,September 2014,"[""JavaScript/HTML5/CSS3 and Python Data visualization and analytics tools Onsite via Indosys""]"
c16d88801088d6991692bffff15d0dec,14,Robert Half,Front-end Software Engineer,san francisco,October 2013,January 2014,"[""HTML5/CSS/JavaScript insight at DocuSign and Organic"",""http://momentum.docusign.com for DocuSign (including animated info graphic)"",""http://DocuSign.con/Dreamforce for DocuSign"",""http://boyatoyota.com Omniture analytics for Organic.""]"
c16d88801088d6991692bffff15d0dec,15,Nest Labs,Front-End Web Developer,"900 Hansen Way, Palo Alto, CA 94304",June 2013,September 2013,"[""HTML5/CSS3/JavaScript, SCSS, Responsive, Ruby, Middleman, Nginx, Mustache""]"
c16d88801088d6991692bffff15d0dec,16,Apple,UI Engineer,"Cupertino, Ca",July 2012,June 2013,"[""HTML5/CSS3/JavaScript, Coherent, CanJS, Java Apple Online Store Onsite via Red Oak Technologies""]"
c16d88801088d6991692bffff15d0dec,17,John Muir Health,Sr Front-End Software Engineer,"Walnut Creek, Ca",April 2012,July 2012,"[""HTML5/CSS3/JavaScript, Java Agile, High-scale, test-driven UI/UX development for web and mobile devices""]"
c16d88801088d6991692bffff15d0dec,18,Viscira,Senior Interactive Developer,"San Francisco, Ca",January 2012,April 2012,"[""Team Leader of Mobile Development Lead role on a team of iPad/Mobile engineers HTML5/CSS3/JavaScript ES5 and Objective C""]"
c16d88801088d6991692bffff15d0dec,19,Robert Half,Web Developer,"San Francisco, Ca.",August 2011,January 2012,"[""iPad development using HTML5/CSS3/JS in a UIWebView shell"",""Front-end web development using jQuery"",""Browser compatibility including Internet Explorer 6."",""MVC .Net visual studio and IIS.""]"
c16d88801088d6991692bffff15d0dec,20,General Things Inc,Web Developer,null,March 2011,June 2011,"[""Wordpress and PHP/MySQL at http://www.generalthings.com."",""Plugin development, Netsuite integration, server admin for http://gopro.com."",""Wordpress development for http://foodcom.com, and elsistemausa.com""]"
c16d88801088d6991692bffff15d0dec,21,Graphic Language Inc.,Web Developer,null,November 2010,February 2011,"[""PHP5/MySQL, Zend, frontend JQuery/HTML4/CSS, http://www.newhomefeed.com."",""Microsite jQuery slideshow and backend CMS features, http://www.summerhillhomes.com.""]"
c16d88801088d6991692bffff15d0dec,22,Web Durango Herald,Software Engineer,null,February 2007,July 2007,"[""General web software engineering and sys admin for Webdurango.com."",""Debugged Perl publishing engine. MySQL admin. SVN and PHP setup on IIS."",""Created advanced xhr web applications for clients.""]"
c16d88801088d6991692bffff15d0dec,23,Verint Systems Inc.,Software Development Engineer,null,December 2005,December 2006,"[""Software engineering in .Net environment utilizing C# and C++."",""Analytics and video surveillance apps using C#, full dev cycle."",""Enhanced high-scale web application including localization."",""Handled escalations for clients such as Disney including patch creation.""]"
c16d88801088d6991692bffff15d0dec,24,3esoftware.net,Web Software Engineer,null,February 2004,December 2005,"[""Incorporated 3e Software Inc by and as myself."",""Designed/developed web sites for small business HTML, CSS, JS, Photoshop, Perl, and PHP.""]"
c16d88801088d6991692bffff15d0dec,25,Web Developer,Web Developer,null,August 2007,August 2010,"[""Developed web sites for small businesses and sub-contracted for companies in NM and CA."",""Created accessible sites with xHTML/CSS2/JavaScript/YUI/JQuery/Photoshop."",""Engineered MVC web applications with PHP/MySQL, CakePHP, RoR, Python."",""Drupal and WordPress, MySQL, Apache, SVN, shell scripting, server admin.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,0,Maybank Singapore,Senior AI Engineer,Singapore,December 2024,Present,"[""Designing and developing generative AI solutions to solve business problems in the finance/banking industry.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,1,Marina Bay Sands,Senior Data Scientist,Singapore,June 2023,November 2024,"[""Building explainable machine learning models to understand and predict credit risk in the gaming/casino industry."",""Analysing business hypotheses by performing exploratory data analysis, statistical tests, and visualizations to uncover patterns and trends in gaming/casino-related data."",""Establishing the framework for training, deploying and maintaining machine learning models in the long-run.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,2,DataGrads,Senior Data Scientist,null,February 2022,June 2023,"[""For Data & AI companies, I build data science use cases for business problems that result in better decision-making, increased users, awareness, and product visibility in the community."",""YData (USA/Portugal): Build use cases from solution designing, data preparation, model training, experimentation, evaluation, and creating solution frameworks in the domain of data privacy, synthetic data, and data-centric AI."",""Data-Centric AI Community (USA): Founding member growing the community to 1000+ members within 6 months of launch and driving open-source partnerships."",""DataCamp (UK): Developed engaging, high-quality tutorials along with code implementations on data science topics, demonstrating expertise in various statistical methods and programming languages."",""Kudan (UK): Developing Computer Vision and SLAM related use-cases and technical articles with collaboration with the internal team."",""Manning Publications (USA): Implementor for the Manning Live Project titled Federated Learning Over Networks for Pandemics.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,3,John Keells Holdings PLC,Senior Data Scientist,"Colombo, Sri Lanka",September 2020,April 2022,"[""Led use-case teams of 4 for problem scoping, solution designs, architecture designs, optimizing use-case pipelines, and migrating machine learning models into production in the retail domain."",""Fresh Promotions Effectiveness: Predict best-performing promotions for fresh produce and an evaluation framework leading to an annual business impact of 80 Million LKR."",""Premium Personalization: Segment high-value customers and design personalized offers to maximize margin leading to an annual business impact of 75 Million LKR."",""MLOps Feature Store: Propose and implement a customized feature store architecture for the organization, and formulate a process for data science teams to follow MLOps best-practices.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,4,Trabeya,Machine Learning Engineer,"Colombo, Sri Lanka",September 2018,September 2020,"[""Pioneered the development of 3 AI-suite products from researching, prototyping, modelling, deployment to the cloud environment, and pitching the benefits of the products to stakeholders."",""Led teams of 4 to develop bespoke solutions based on client needs involving problem scoping, building data warehouses from siloed data sources, model building and dashboard development while handling weekly client meetings following agile development practices."",""Rapid implementation of proof-of-concept projects involving research on the latest cutting-edge technologies in computer vision and data privacy, assessing the viability of a bespoke solution/addition to AI-suite.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,5,Google,Software Product Sprint Developer,Singapore,May 2019,August 2019,"[""Software Product Sprint (former CodeU) is an invite-only program organized by Google concluding at Google APAC, Singapore."",""Build and showcase a social-media platform with machine learning capabilities such as sentiment analysis, automatic generation of hashtags for images, and text-to-speech generation for text posts.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,6,"Indian Institute of Management, Lucknow",Data Analytics Intern,"Lucknow, India",July 2017,August 2017,"[""Data Analytics Internship under Prof. Sameer Mathur of IIM Lucknow. Worked on R Studio (R programming Language) to analyze different data sets and to derive meaningful insights for decision making."",""Project worked was on Hotel Room Pricing Strategies in the Indian Market- Analyzed the Indian market, found the driving factors that influence the price and developed a predictive model based on past datasets using R.""]"
4c2f7ee0c1251d2e6d385943a089aa1b,7,Commercial Bank of Ceylon Ltd,Software Engineering Intern,"Colombo, Sri Lanka",May 2017,July 2017,"[""Worked as an Undergraduate Intern in the Information Technology Department of the Bank. Commercial Bank is the Most Awarded Bank in Sri Lanka. As a part of the internship I worked in the area of Research & Development which primarily included assisting the team in development using .NET framework along with software testing and assurance of developed systems."",""Technologies and tools used were C#, ASP.NET, Bugzilla and SonarQube."",""Gained exposure to an overall professional software development process of a leading firm in Sri Lanka.""]"
